species_id,year,endangered_status
136767,2008,Critically Endangered
136767,2003,Critically Endangered
136767,2000,Critically Endangered
136767,1996,Critically Endangered
136767,1994,Endangered
136767,1990,Endangered
74917,2021,Critically Endangered
74917,2002,Extinct in the Wild
74917,2000,Critically Endangered
74917,1996,Critically Endangered
74917,1994,Rare
74917,1990,Rare
74917,1988,Rare
74917,1986,Rare
74917,1982,Rare
147157,2016,Critically Endangered
136181,2022,Near Threatened
136181,2016,Vulnerable
136181,2012,Vulnerable
136181,2008,Vulnerable
136181,2004,Vulnerable
136181,2000,Vulnerable
136181,1996,Endangered
136181,1994,Endangered
136181,1988,Threatened
76881,2008,Near Threatened
76886,2008,Vulnerable
76828,2008,Vulnerable
27329,2018,Least Concern
27329,2004,Least Concern
58871,2019,Least Concern
58871,2018,Least Concern
134973,2011,Near Threatened
147176,2021,Vulnerable
147179,2015,Critically Endangered
136183,2021,Least Concern
136183,2016,Least Concern
136183,2012,Least Concern
136183,2009,Least Concern
136183,2008,Least Concern
136183,2004,Least Concern
136183,2000,Lower Risk/least concern
136183,1994,Lower Risk/least concern
136183,1988,Lower Risk/least concern
136184,2016,Least Concern
136184,2012,Least Concern
136184,2009,Least Concern
136184,2008,Least Concern
136184,2004,Least Concern
136184,2000,Lower Risk/least concern
136184,1994,Lower Risk/least concern
136184,1988,Lower Risk/least concern
136185,2016,Near Threatened
136185,2012,Near Threatened
136185,2008,Near Threatened
136185,2004,Near Threatened
136185,2000,Lower Risk/near threatened
136185,1994,Lower Risk/least concern
136185,1988,Lower Risk/least concern
136186,2016,Least Concern
136186,2012,Least Concern
136186,2009,Least Concern
136186,2008,Least Concern
136186,2004,Least Concern
136186,2000,Lower Risk/least concern
136186,1994,Lower Risk/least concern
136186,1988,Lower Risk/least concern
147215,2010,Near Threatened
147215,2003,Near Threatened
147217,2014,Endangered
147217,2004,Endangered
147234,2019,Data Deficient
147244,2017,Data Deficient
147244,2013,Data Deficient
6810,2008,Least Concern
147250,2012,Endangered
147257,2008,Near Threatened
147273,2004,Vulnerable
38196,2021,Least Concern
38196,2016,Least Concern
38196,2012,Least Concern
38196,2009,Least Concern
38196,2008,Least Concern
38196,2004,Least Concern
38196,2000,Lower Risk/least concern
38196,1994,Not Recognized
38196,1988,Not Recognized
34938,2016,Least Concern
34938,2012,Least Concern
34938,2009,Least Concern
34938,2008,Least Concern
34938,2004,Least Concern
34938,2000,Lower Risk/least concern
34938,1994,Lower Risk/least concern
34938,1988,Lower Risk/least concern
147288,2013,Least Concern
136188,2016,Least Concern
136188,2012,Least Concern
136188,2009,Least Concern
136188,2008,Least Concern
136188,2004,Least Concern
136188,2000,Lower Risk/least concern
136188,1994,Lower Risk/least concern
136188,1988,Lower Risk/least concern
136189,2016,Least Concern
136189,2012,Least Concern
136189,2009,Least Concern
136189,2008,Least Concern
136189,2004,Least Concern
136189,2000,Lower Risk/least concern
136189,1994,Not Recognized
136189,1988,Not Recognized
136190,2022,Least Concern
136190,2016,Vulnerable
136190,2012,Vulnerable
136190,2008,Near Threatened
136190,2004,Near Threatened
136190,2000,Lower Risk/near threatened
136190,1994,Lower Risk/near threatened
136190,1988,Near Threatened
136191,2016,Least Concern
136191,2012,Least Concern
136191,2009,Least Concern
136191,2008,Least Concern
136191,2004,Least Concern
136191,2000,Lower Risk/least concern
136191,1994,Lower Risk/least concern
136191,1988,Lower Risk/least concern
136957,2017,Vulnerable
136957,2012,Vulnerable
136957,2002,Data Deficient
136958,2017,Data Deficient
136958,2003,Data Deficient
136959,2017,Data Deficient
136959,2002,Data Deficient
136959,1996,Vulnerable
147291,2013,Near Threatened
76628,2008,Endangered
6805,2022,Least Concern
6805,2008,Least Concern
26207,2014,Least Concern
26207,2008,Least Concern
147313,2013,Data Deficient
75544,2021,Near Threatened
147317,2013,Least Concern
147317,2002,Least Concern
147318,2019,Least Concern
147320,2012,Endangered
147320,1998,Endangered
147320,1998,Critically Endangered
147360,2019,Least Concern
136192,2016,Near Threatened
136192,2013,Near Threatened
136192,2012,Near Threatened
136192,2008,Near Threatened
136192,2004,Near Threatened
136192,2000,Lower Risk/near threatened
136192,1994,Lower Risk/near threatened
136192,1988,Lower Risk/least concern
26182,2014,Least Concern
26182,2008,Least Concern
76870,2008,Near Threatened
6695,2008,Least Concern
6799,2008,Least Concern
6705,2022,Least Concern
6705,2008,Least Concern
134975,2012,Vulnerable
134975,2010,Least Concern
147368,2014,Endangered
147368,2000,Data Deficient
147369,2000,Vulnerable
147370,2014,Endangered
147370,2000,Data Deficient
38608,2016,Least Concern
38608,2014,Least Concern
147379,2018,Least Concern
147384,2017,Least Concern
147384,2013,Least Concern
110208,2016,Near Threatened
110208,2012,Near Threatened
110208,2008,Near Threatened
110208,2004,Near Threatened
110208,2000,Lower Risk/near threatened
110208,1996,Vulnerable
110208,1994,Vulnerable
110208,1988,Lower Risk/least concern
6334,2021,Least Concern
6334,2000,Lower Risk/least concern
147393,2013,Vulnerable
136194,2016,Least Concern
136194,2012,Least Concern
136194,2009,Least Concern
136194,2008,Least Concern
136194,2006,Least Concern
136194,2004,Not Recognized
136194,2000,Not Recognized
136194,1994,Not Recognized
136194,1988,Not Recognized
134976,2011,Vulnerable
147395,2013,Data Deficient
111621,2021,Critically Endangered
111621,2000,Endangered
111621,1996,Data Deficient
147418,2018,Data Deficient
147425,2013,Least Concern
76559,2022,Vulnerable
76559,2008,Data Deficient
147431,2013,Least Concern
76722,2008,Data Deficient
93612,2004,Data Deficient
66463,2020,Least Concern
66463,2014,Least Concern
66463,2004,Data Deficient
152524,2016,Endangered
152524,2005,Vulnerable
152524,2000,Vulnerable
152524,1996,Data Deficient
152524,1994,Indeterminate
152524,1990,Indeterminate
134273,2021,Near Threatened
134273,2019,Near Threatened
134273,2008,Near Threatened
134273,2003,Least Concern
134273,1996,Lower Risk/least concern
49459,2018,Least Concern
49459,2017,Least Concern
49459,2016,Least Concern
49459,2012,Least Concern
49459,2009,Least Concern
49459,2008,Least Concern
49459,2004,Least Concern
49459,2000,Lower Risk/least concern
49459,1994,Lower Risk/least concern
49459,1988,Lower Risk/least concern
6804,2008,Least Concern
147476,2013,Vulnerable
147476,2002,Vulnerable
96657,2020,Vulnerable
96657,2008,Vulnerable
96657,2000,Lower Risk/conservation dependent
96657,1996,Data Deficient
96657,1994,Indeterminate
136196,2022,Least Concern
136196,2016,Least Concern
136196,2012,Least Concern
136196,2009,Least Concern
136196,2008,Least Concern
136196,2004,Least Concern
136196,2000,Lower Risk/least concern
136196,1994,Lower Risk/least concern
136196,1988,Lower Risk/least concern
147487,2018,Least Concern
34887,2016,Least Concern
34887,2014,Least Concern
34887,2008,Not Recognized
34887,2006,Not Recognized
34887,2004,Least Concern
34887,2000,Lower Risk/least concern
34887,1994,Lower Risk/least concern
34887,1988,Lower Risk/least concern
147488,2017,Endangered
134977,2016,Data Deficient
134977,2010,Data Deficient
147491,2022,Endangered
147491,2010,Endangered
71465,2013,Endangered
111598,2021,Critically Endangered
111598,2000,Endangered
111598,1996,Lower Risk/near threatened
24341,2014,Least Concern
24341,2011,Least Concern
24341,2008,Least Concern
24341,2006,Least Concern
24341,1996,Lower Risk/least concern
147492,2019,Least Concern
147493,2020,Least Concern
37554,2016,Least Concern
37554,2012,Least Concern
37554,2009,Least Concern
37554,2008,Least Concern
37554,2004,Least Concern
37554,2000,Lower Risk/least concern
37554,1994,Lower Risk/least concern
37554,1988,Lower Risk/least concern
111628,2000,Vulnerable
111628,1996,Vulnerable
136960,2004,Endangered
136960,1996,Vulnerable
37531,2016,Least Concern
37531,2012,Least Concern
37531,2009,Least Concern
37531,2008,Least Concern
37531,2004,Least Concern
37531,2000,Lower Risk/least concern
37531,1994,Lower Risk/least concern
37531,1988,Lower Risk/least concern
75542,2020,Endangered
75542,2000,Endangered
136961,2017,Data Deficient
134978,2010,Least Concern
36753,2016,Least Concern
36753,2012,Least Concern
36753,2009,Least Concern
36753,2008,Least Concern
36753,2004,Least Concern
36753,2000,Lower Risk/least concern
36753,1994,Lower Risk/least concern
36753,1988,Lower Risk/least concern
37574,2016,Least Concern
37574,2012,Least Concern
37574,2009,Least Concern
37574,2008,Least Concern
37574,2004,Least Concern
37574,2000,Lower Risk/least concern
37574,1994,Lower Risk/least concern
37574,1988,Lower Risk/least concern
69478,2021,Vulnerable
69478,2000,Vulnerable
69478,1996,Data Deficient
50945,2018,Least Concern
50945,2016,Least Concern
50945,2014,Least Concern
109954,2021,Vulnerable
109954,2016,Vulnerable
109954,2013,Vulnerable
109954,2012,Vulnerable
109954,2008,Near Threatened
109954,2004,Near Threatened
109954,2000,Lower Risk/near threatened
109954,1994,Lower Risk/near threatened
109954,1988,Near Threatened
50970,2018,Least Concern
50970,2016,Least Concern
50970,2013,Least Concern
50970,2012,Least Concern
50970,2010,Least Concern
50970,2008,Not Recognized
50970,2004,Not Recognized
50970,2000,Not Recognized
50970,1994,Not Recognized
50970,1988,Not Recognized
134981,2011,Endangered
44013,2020,Least Concern
44013,2014,Least Concern
44013,2008,Least Concern
76654,2008,Vulnerable
76758,2008,Data Deficient
76705,2008,Vulnerable
76724,2008,Data Deficient
76792,2008,Vulnerable
147497,2019,Vulnerable
147499,2020,Endangered
102205,2014,Endangered
102205,2008,Endangered
147512,2018,Critically Endangered
147512,1998,Critically Endangered
147513,2018,Endangered
147513,1998,Vulnerable
18159,2019,Least Concern
18159,2008,Least Concern
18159,1996,Lower Risk/near threatened
127376,2019,Critically Endangered
127376,2000,Endangered
127376,1996,Lower Risk/near threatened
127377,2019,Critically Endangered
127377,2000,Critically Endangered
127377,1996,Endangered
127377,1994,Indeterminate
127377,1990,Indeterminate
127377,1988,Indeterminate
126563,2019,Endangered
126563,2018,Endangered
147519,2019,Vulnerable
147522,2018,Least Concern
147528,2019,Least Concern
147537,2015,Vulnerable
134982,2011,Endangered
75482,2018,Endangered
75482,2000,Vulnerable
75482,1996,Vulnerable
75482,1994,Insufficiently Known
75482,1990,Insufficiently Known
75482,1988,Insufficiently Known
75482,1986,Insufficiently Known
75482,1982,Insufficiently Known
147544,2020,Least Concern
147544,2017,Least Concern
147544,2013,Least Concern
134215,2020,Critically Endangered
134215,2019,Critically Endangered
134215,2008,Critically Endangered
134215,2000,Vulnerable
134215,1996,Vulnerable
134215,1994,Endangered
118302,2019,Critically Endangered
134983,2016,Least Concern
6693,2008,Least Concern
147564,2022,Vulnerable
147564,2010,Vulnerable
147564,2003,Vulnerable
147571,2014,Endangered
147571,2004,Critically Endangered
147576,2020,Least Concern
147579,2018,Data Deficient
147590,2015,Endangered
147593,2013,Least Concern
26133,2014,Least Concern
26133,2008,Least Concern
147616,2017,Least Concern
147616,2013,Least Concern
136206,2016,Data Deficient
136206,2012,Data Deficient
136206,2008,Data Deficient
136206,2004,Data Deficient
136206,2000,Data Deficient
136206,1996,Data Deficient
136206,1994,Data Deficient
136206,1988,Lower Risk/least concern
136207,2022,Endangered
136207,2016,Near Threatened
136207,2012,Near Threatened
136207,2008,Vulnerable
136207,2006,Vulnerable
136207,2004,Vulnerable
136207,2000,Vulnerable
136207,1996,Endangered
136207,1994,Endangered
136207,1988,Threatened
147621,2004,Vulnerable
147622,2004,Critically Endangered
147623,2004,Endangered
147625,2004,Vulnerable
147626,2013,Endangered
76618,2008,Near Threatened
136208,2018,Vulnerable
136208,2016,Vulnerable
136208,2012,Vulnerable
136208,2008,Vulnerable
136208,2004,Vulnerable
136208,2000,Vulnerable
136208,1994,Lower Risk/near threatened
136208,1988,Threatened
136963,2017,Data Deficient
136963,2003,Data Deficient
136963,1996,Data Deficient
147642,2004,Least Concern
147646,2004,Least Concern
147650,2012,Endangered
147650,1998,Endangered
147650,1998,Endangered
26083,2014,Least Concern
26083,2008,Least Concern
147660,2019,Vulnerable
147661,2019,Vulnerable
136210,2016,Least Concern
136210,2012,Least Concern
136210,2009,Least Concern
136210,2008,Least Concern
136210,2004,Least Concern
136210,2000,Lower Risk/least concern
136210,1994,Lower Risk/least concern
136210,1988,Lower Risk/least concern
76887,2008,Vulnerable
147665,2013,Critically Endangered
147665,2002,Critically Endangered
147686,2013,Endangered
96593,2019,Near Threatened
96593,2008,Least Concern
76767,2008,Near Threatened
76847,2022,Endangered
76847,2008,Data Deficient
147692,2000,Data Deficient
147693,2000,Endangered
147703,2013,Least Concern
102316,2019,Endangered
102316,2004,Data Deficient
69157,2021,Critically Endangered
69157,2000,Endangered
69157,1996,Data Deficient
69157,1994,Indeterminate
69157,1990,Indeterminate
69157,1988,Insufficiently Known
147707,2017,Least Concern
147707,2013,Least Concern
136212,2016,Least Concern
136212,2012,Least Concern
136212,2009,Least Concern
136212,2008,Least Concern
136212,2006,Least Concern
136212,2004,Not Recognized
136212,2000,Not Recognized
136212,1994,Not Recognized
136212,1988,Not Recognized
136213,2021,Least Concern
136213,2016,Least Concern
136213,2012,Least Concern
136213,2009,Least Concern
136213,2008,Least Concern
136213,2004,Least Concern
136213,2000,Not Recognized
136213,1994,Not Recognized
136213,1988,Not Recognized
35398,2016,Least Concern
35398,2012,Least Concern
35398,2009,Least Concern
35398,2008,Least Concern
35398,2004,Least Concern
35398,2000,Lower Risk/least concern
35398,1994,Lower Risk/least concern
35398,1988,Lower Risk/least concern
134985,2011,Near Threatened
6720,2008,Least Concern
96620,2019,Endangered
96620,2008,Critically Endangered
26204,2014,Least Concern
26204,2008,Least Concern
147734,2012,Endangered
147734,1998,Endangered
147734,1998,Endangered
136216,2020,Endangered
136216,2016,Endangered
136216,2013,Endangered
136216,2012,Vulnerable
136216,2008,Vulnerable
136216,2004,Vulnerable
136216,2000,Vulnerable
136216,1996,Vulnerable
136216,1994,Vulnerable
136216,1988,Threatened
96659,2020,Data Deficient
96659,2008,Data Deficient
96658,2020,Endangered
96658,2008,Data Deficient
96658,2000,Data Deficient
96658,1996,Data Deficient
96658,1994,Indeterminate
96658,1990,Indeterminate
96658,1988,Indeterminate
136218,2016,Endangered
136218,2013,Endangered
136218,2012,Endangered
136218,2008,Endangered
136218,2006,Endangered
136218,2004,Endangered
136218,2000,Endangered
136218,1996,Vulnerable
136218,1994,Vulnerable
136218,1988,Threatened
147774,2013,Endangered
147774,1998,Lower Risk/least concern
147775,2013,Least Concern
147775,1998,Lower Risk/least concern
134986,2014,Near Threatened
134987,2020,Vulnerable
134987,2011,Vulnerable
136220,2018,Least Concern
136220,2016,Least Concern
136220,2012,Least Concern
136220,2009,Least Concern
136220,2008,Least Concern
136220,2004,Least Concern
136220,2000,Lower Risk/least concern
136220,1994,Lower Risk/least concern
136220,1988,Lower Risk/least concern
134988,2016,Data Deficient
134988,2010,Data Deficient
134989,2022,Endangered
134989,2009,Endangered
147786,2012,Critically Endangered
147786,1998,Endangered
147786,1998,Critically Endangered
147787,2022,Endangered
147787,2010,Endangered
147787,2003,Endangered
111597,2000,Endangered
111597,1996,Data Deficient
111654,2011,Endangered
134991,2019,Vulnerable
134992,2019,Vulnerable
134993,2019,Near Threatened
111631,2000,Vulnerable
67126,2020,Least Concern
67126,2016,Near Threatened
67126,2012,Near Threatened
67126,2008,Near Threatened
67126,2004,Near Threatened
67126,2000,Lower Risk/near threatened
67126,1996,Vulnerable
67126,1994,Vulnerable
67126,1988,Threatened
147793,2020,Least Concern
147794,2020,Least Concern
147795,2020,Least Concern
132631,2020,Critically Endangered
132631,2016,Critically Endangered
132631,2015,Critically Endangered
132631,2013,Critically Endangered
132631,2012,Critically Endangered
132631,2010,Critically Endangered
132631,2009,Critically Endangered
132631,2008,Critically Endangered
132631,2004,Critically Endangered
132631,2000,Critically Endangered
132631,1996,Critically Endangered
132631,1994,Critically Endangered
132631,1988,Threatened
136222,2021,Vulnerable
136222,2019,Vulnerable
136222,2016,Vulnerable
136222,2014,Vulnerable
136222,2009,Not Recognized
136222,2008,Not Recognized
136222,2004,Not Recognized
136222,2000,Not Recognized
136222,1994,Not Recognized
136222,1988,Not Recognized
133212,2020,Endangered
133212,2014,Endangered
133212,2008,Endangered
133212,2000,Vulnerable
133212,1996,Vulnerable
133212,1994,Vulnerable
133212,1990,Vulnerable
133212,1965,"""Status inadequately known-survey required or data sought"""
115422,2022,Critically Endangered
115422,2020,Critically Endangered
115422,2014,Endangered
115422,2008,Endangered
115405,2020,Endangered
115405,2014,Endangered
115405,2008,Vulnerable
115405,2000,Vulnerable
115405,1996,Vulnerable
115404,2020,Endangered
115404,2014,Endangered
115404,2008,Least Concern
115404,2000,Vulnerable
115404,1996,Vulnerable
115403,2020,Endangered
115403,2014,Endangered
115403,2008,Vulnerable
115403,2000,Vulnerable
115403,1996,Vulnerable
115412,2020,Endangered
115412,2014,Endangered
115412,2008,Endangered
115412,2000,Endangered
115412,1996,Endangered
115412,1990,Endangered
115414,2020,Critically Endangered
115414,2014,Critically Endangered
115414,2008,Critically Endangered
115414,2000,Critically Endangered
115414,1996,Critically Endangered
115414,1990,Endangered
26212,2014,Least Concern
26212,2008,Least Concern
76727,2008,Vulnerable
76748,2008,Data Deficient
6782,2008,Least Concern
76783,2008,Vulnerable
76832,2008,Vulnerable
76780,2008,Vulnerable
76822,2008,Data Deficient
76583,2008,Vulnerable
76821,2008,Data Deficient
76622,2008,Data Deficient
76876,2008,Data Deficient
76743,2008,Vulnerable
102256,2014,Data Deficient
102256,2008,Data Deficient
76571,2008,Data Deficient
147796,2013,Endangered
147797,2004,Least Concern
15115,2010,Least Concern
15115,2004,Least Concern
147800,2017,Least Concern
147802,2021,Endangered
147803,2021,Vulnerable
147804,2015,Critically Endangered
136224,2016,Least Concern
136224,2012,Least Concern
136224,2009,Least Concern
136224,2008,Least Concern
136224,2004,Least Concern
136224,2000,Lower Risk/least concern
136224,1994,Lower Risk/least concern
136224,1988,Lower Risk/least concern
147807,2018,Vulnerable
147807,1998,Vulnerable
147818,2019,Endangered
147820,2019,Endangered
147826,2020,Near Threatened
147830,2021,Endangered
147834,2021,Vulnerable
147840,2021,Endangered
147850,2018,Endangered
147851,2019,Least Concern
147856,2013,Critically Endangered
147856,2002,Critically Endangered
147860,2013,Least Concern
136226,2016,Least Concern
136226,2012,Least Concern
136226,2009,Least Concern
136226,2008,Least Concern
136226,2004,Least Concern
136226,2000,Lower Risk/least concern
136226,1994,Lower Risk/least concern
136226,1988,Lower Risk/least concern
134996,2022,Least Concern
134996,2018,Least Concern
134996,2017,Near Threatened
147865,2013,Least Concern
147866,2022,Least Concern
147866,2010,Least Concern
147866,2003,Least Concern
147868,2010,Critically Endangered
147868,2003,Critically Endangered
147869,2022,Vulnerable
147869,2010,Vulnerable
147869,2003,Near Threatened
147869,1998,Extinct
147873,2015,Endangered
147874,2013,Least Concern
147884,2018,Near Threatened
76635,2008,Near Threatened
147900,2017,Data Deficient
147900,2013,Data Deficient
147905,2018,Vulnerable
147906,2018,Least Concern
147907,1998,Vulnerable
134997,2011,Data Deficient
147911,2018,Near Threatened
136228,2016,Least Concern
136228,2012,Least Concern
136228,2009,Least Concern
136228,2008,Least Concern
136228,2006,Least Concern
136228,2004,Not Recognized
136228,2000,Not Recognized
136228,1994,Not Recognized
136228,1988,Not Recognized
6776,2008,Least Concern
115485,2018,Vulnerable
115485,2017,Least Concern
136230,2022,Least Concern
136230,2016,Least Concern
136230,2012,Least Concern
136230,2009,Least Concern
136230,2008,Least Concern
136230,2004,Least Concern
136230,2000,Lower Risk/least concern
136230,1994,Lower Risk/least concern
136230,1988,Lower Risk/least concern
147932,2019,Least Concern
26215,2014,Least Concern
26215,2008,Least Concern
6744,2008,Least Concern
76685,2008,Vulnerable
147934,2018,Least Concern
147934,2000,Lower Risk/conservation dependent
147935,2018,Least Concern
147935,2000,Vulnerable
147937,2017,Least Concern
147937,2013,Least Concern
147940,2017,Vulnerable
147940,2013,Vulnerable
136231,2016,Least Concern
136231,2012,Least Concern
136231,2009,Least Concern
136231,2008,Least Concern
136231,2004,Least Concern
136231,2000,Lower Risk/least concern
136231,1994,Lower Risk/least concern
136231,1988,Lower Risk/least concern
38602,2016,Least Concern
38602,2014,Least Concern
6733,2008,Least Concern
79517,1996,Vulnerable
79517,1994,Vulnerable
79517,1990,Vulnerable
79517,1988,Vulnerable
79517,1986,Vulnerable
79517,1985,Vulnerable
136233,2018,Least Concern
136233,2016,Least Concern
136233,2012,Least Concern
136233,2009,Least Concern
136233,2008,Least Concern
136233,2004,Least Concern
136233,2000,Lower Risk/least concern
136233,1994,Lower Risk/least concern
136233,1988,Lower Risk/least concern
136234,2022,Least Concern
136234,2016,Least Concern
136234,2014,Least Concern
136235,2022,Least Concern
136235,2016,Least Concern
136235,2012,Least Concern
136235,2009,Least Concern
136235,2008,Least Concern
136235,2004,Least Concern
136235,2000,Lower Risk/least concern
136235,1994,Lower Risk/least concern
136235,1988,Lower Risk/least concern
95071,2007,Vulnerable
73682,2021,Critically Endangered
73682,2000,Endangered
73682,1996,Vulnerable
147956,2013,Least Concern
76593,2008,Near Threatened
34921,2016,Least Concern
34921,2012,Least Concern
34921,2009,Least Concern
34921,2008,Least Concern
34921,2004,Least Concern
34921,2000,Lower Risk/least concern
34921,1994,Lower Risk/least concern
34921,1988,Lower Risk/least concern
6790,2008,Least Concern
84793,1996,Data Deficient
84793,1994,Insufficiently Known
84793,1990,Insufficiently Known
84793,1988,Insufficiently Known
84793,1986,Insufficiently Known
84793,1985,Insufficiently Known
134999,2019,Least Concern
44633,2017,Data Deficient
44633,2017,Least Concern
44633,2016,Data Deficient
44633,2012,Data Deficient
44633,2008,Data Deficient
44633,2004,Data Deficient
44633,2000,Data Deficient
44633,1996,Data Deficient
44633,1994,Data Deficient
44633,1988,Lower Risk/least concern
147975,2013,Endangered
147976,2022,Endangered
147976,2010,Endangered
147976,2003,Endangered
111638,2011,Vulnerable
111638,1996,Lower Risk/near threatened
111638,1994,Insufficiently Known
111638,1990,Insufficiently Known
111638,1988,Insufficiently Known
38971,2011,Least Concern
38971,2010,Lower Risk/least concern
111576,2011,Endangered
38972,2011,Least Concern
38972,1996,Lower Risk/near threatened
111642,2011,Vulnerable
111642,1996,Endangered
111642,1994,Insufficiently Known
111642,1990,Insufficiently Known
111642,1988,Insufficiently Known
38974,2011,Least Concern
38974,2010,Lower Risk/least concern
38975,2011,Least Concern
38975,2010,Lower Risk/least concern
38976,2011,Least Concern
38976,1996,Lower Risk/near threatened
111573,1996,Vulnerable
111573,1994,Vulnerable
111573,1990,Vulnerable
111573,1988,Vulnerable
98076,2016,Critically Endangered
98076,2008,Critically Endangered
9,2020,Least Concern
9,2000,Lower Risk/near threatened
9,1996,Data Deficient
133210,2020,Vulnerable
133210,2014,Endangered
133210,2008,Endangered
133210,2000,Vulnerable
133210,1996,Vulnerable
133210,1990,Vulnerable
133210,1965,"""Less rare but believed to be threatened-requires watching"""
115427,2020,Vulnerable
147978,2010,Endangered
147978,2003,Vulnerable
147978,1998,Vulnerable
152406,2008,Vulnerable
115446,2020,Vulnerable
115446,2014,Vulnerable
115446,2008,Data Deficient
96388,2014,Critically Endangered
115408,2020,Critically Endangered
115408,2014,Endangered
115408,2008,Endangered
115408,2000,Endangered
115408,1996,Endangered
115408,1990,Vulnerable
115408,1965,"""Status inadequately known-survey required or data sought"""
102213,2014,Near Threatened
102213,2008,Near Threatened
136239,2020,Least Concern
136239,2016,Near Threatened
136239,2012,Near Threatened
136239,2008,Near Threatened
136239,2004,Near Threatened
136239,2000,Lower Risk/near threatened
136239,1994,Lower Risk/near threatened
136239,1988,Threatened
102176,2014,Data Deficient
102176,2008,Data Deficient
76922,2008,Vulnerable
76930,2008,Data Deficient
76672,2008,Vulnerable
147979,2018,Data Deficient
147979,2013,Vulnerable
147983,2020,Least Concern
108996,2018,Endangered
108996,2004,Data Deficient
136240,2016,Least Concern
136240,2012,Least Concern
136240,2009,Least Concern
136240,2008,Least Concern
136240,2004,Least Concern
136240,2000,Lower Risk/least concern
136240,1994,Lower Risk/least concern
136240,1988,Lower Risk/least concern
30926,2022,Vulnerable
30926,2015,Least Concern
30926,2008,Data Deficient
127378,2019,Critically Endangered
127378,2000,Endangered
127378,1996,Endangered
127378,1994,Insufficiently Known
127378,1990,Insufficiently Known
127378,1988,Insufficiently Known
126555,2019,Data Deficient
126555,2018,Data Deficient
147993,2013,Data Deficient
148006,2019,Vulnerable
148010,2019,Vulnerable
148011,2015,Critically Endangered
148017,2020,Vulnerable
109915,2020,Vulnerable
109915,2016,Near Threatened
109915,2008,Near Threatened
148023,2017,Near Threatened
148023,2013,Near Threatened
18146,2020,Least Concern
18146,2008,Least Concern
152121,2008,Endangered
148034,2022,Least Concern
148034,2010,Least Concern
148034,2003,Least Concern
148035,2010,Near Threatened
148035,2003,Near Threatened
148036,2022,Near Threatened
148037,2010,Near Threatened
148037,2003,Vulnerable
148037,1998,Vulnerable
148038,2010,Vulnerable
148038,2003,Vulnerable
148039,2022,Vulnerable
148039,2010,Vulnerable
148039,2003,Vulnerable
148040,2010,Endangered
148040,2003,Data Deficient
148041,2010,Endangered
148041,2003,Endangered
148041,1998,Endangered
148042,2022,Least Concern
148042,2010,Least Concern
148042,2003,Least Concern
148043,2010,Near Threatened
148043,2003,Near Threatened
148044,2022,Vulnerable
148044,2010,Vulnerable
148044,2003,Near Threatened
148045,2010,Vulnerable
148045,2003,Near Threatened
148046,2022,Least Concern
148046,2010,Least Concern
148046,2003,Least Concern
6822,2008,Least Concern
148050,2014,Endangered
148061,2004,Endangered
148063,2014,Least Concern
76667,2008,Data Deficient
76793,2008,Near Threatened
148095,2004,Critically Endangered
148096,2020,Endangered
148096,2004,Endangered
76868,2008,Near Threatened
148098,2011,Vulnerable
76630,2008,Vulnerable
26100,2014,Least Concern
26100,2008,Least Concern
136966,2017,Data Deficient
136966,2003,Data Deficient
136966,1996,Vulnerable
136967,2017,Data Deficient
136967,2006,Data Deficient
136967,1996,Data Deficient
136241,2016,Least Concern
136241,2012,Least Concern
136241,2009,Least Concern
136241,2008,Least Concern
136241,2004,Least Concern
136241,2000,Lower Risk/least concern
136241,1994,Lower Risk/least concern
136241,1988,Lower Risk/least concern
148106,2018,Vulnerable
148106,2013,Near Threatened
148114,2013,Least Concern
136242,2016,Least Concern
136242,2012,Least Concern
136242,2009,Least Concern
136242,2008,Least Concern
136242,2004,Least Concern
136242,2000,Lower Risk/least concern
136242,1994,Lower Risk/least concern
136242,1988,Near Threatened
148125,2019,Vulnerable
96581,2020,Vulnerable
96581,2008,Vulnerable
96581,2000,Lower Risk/near threatened
96581,1996,Lower Risk/near threatened
96581,1994,Vulnerable
96581,1990,Vulnerable
96581,1988,Vulnerable
118216,2019,Critically Endangered
118216,2014,Endangered
118216,2008,Near Threatened
35403,2016,Least Concern
35403,2012,Least Concern
35403,2009,Least Concern
35403,2008,Least Concern
35403,2004,Least Concern
35403,2000,Lower Risk/least concern
35403,1994,Lower Risk/least concern
35403,1988,Threatened
76889,2008,Near Threatened
76826,2008,Vulnerable
76691,2008,Data Deficient
76512,2008,Vulnerable
76682,2022,Vulnerable
76682,2008,Data Deficient
76629,2022,Least Concern
76629,2008,Data Deficient
110202,2016,Near Threatened
110202,2012,Near Threatened
110202,2008,Near Threatened
110202,2004,Near Threatened
110202,2000,Lower Risk/near threatened
110202,1994,Lower Risk/least concern
110202,1988,Lower Risk/least concern
148159,1998,Endangered
6786,2008,Least Concern
136244,2021,Least Concern
136244,2016,Least Concern
136244,2012,Least Concern
136244,2009,Least Concern
136244,2008,Least Concern
136244,2004,Least Concern
136244,2000,Lower Risk/least concern
136244,1994,Lower Risk/least concern
136244,1988,Lower Risk/least concern
136245,2016,Least Concern
136245,2012,Least Concern
136245,2009,Least Concern
136245,2008,Least Concern
136245,2006,Least Concern
136245,2004,Not Recognized
136245,2000,Not Recognized
136245,1994,Not Recognized
136245,1988,Not Recognized
136246,2022,Least Concern
